,Country,Country Code,Year,GDP,Topic,Gender,PISA-Score
1537,"Macao SAR, China",MAC,2015,107069.5956,PISASCIENCE,GIRL,532.0
1538,Mexico,MEX,2015,18284.88284,PISAMATH,BOY,412.0
1539,Mexico,MEX,2015,18284.88284,PISAMATH,GIRL,404.0
1540,Mexico,MEX,2015,18284.88284,PISAMATH,TOT,408.0
1541,Mexico,MEX,2015,18284.88284,PISAREAD,BOY,416.0
1542,Mexico,MEX,2015,18284.88284,PISAREAD,GIRL,431.0
1543,Mexico,MEX,2015,18284.88284,PISAREAD,TOT,423.0
1544,Mexico,MEX,2015,18284.88284,PISASCIENCE,BOY,420.0
1545,Mexico,MEX,2015,18284.88284,PISASCIENCE,GIRL,412.0
1546,Mexico,MEX,2015,18284.88284,PISASCIENCE,TOT,416.0
1547,Netherlands,NLD,2015,50302.06775,PISAMATH,BOY,513.0
1548,Netherlands,NLD,2015,50302.06775,PISAMATH,GIRL,511.0
1549,Netherlands,NLD,2015,50302.06775,PISAMATH,TOT,512.0
1550,Netherlands,NLD,2015,50302.06775,PISAREAD,BOY,491.0
1551,Netherlands,NLD,2015,50302.06775,PISAREAD,GIRL,515.0
1552,Netherlands,NLD,2015,50302.06775,PISAREAD,TOT,503.0
1553,Netherlands,NLD,2015,50302.06775,PISASCIENCE,BOY,511.0
1554,Netherlands,NLD,2015,50302.06775,PISASCIENCE,GIRL,507.0
1555,Netherlands,NLD,2015,50302.06775,PISASCIENCE,TOT,509.0
1556,Norway,NOR,2015,60385.11676,PISAMATH,BOY,501.0
1557,Norway,NOR,2015,60385.11676,PISAMATH,GIRL,503.0
1558,Norway,NOR,2015,60385.11676,PISAMATH,TOT,502.0
1559,Norway,NOR,2015,60385.11676,PISAREAD,BOY,494.0
1560,Norway,NOR,2015,60385.11676,PISAREAD,GIRL,533.0
1561,Norway,NOR,2015,60385.11676,PISAREAD,TOT,513.0
1562,Norway,NOR,2015,60385.11676,PISASCIENCE,BOY,500.0
1563,Norway,NOR,2015,60385.11676,PISASCIENCE,GIRL,497.0
1564,Norway,NOR,2015,60385.11676,PISASCIENCE,TOT,498.0
1565,New Zealand,NZL,2015,37475.17836,PISAMATH,BOY,499.0
1566,New Zealand,NZL,2015,37475.17836,PISAMATH,GIRL,491.0
1567,New Zealand,NZL,2015,37475.17836,PISAMATH,TOT,495.0
1568,New Zealand,NZL,2015,37475.17836,PISAREAD,BOY,493.0
1569,New Zealand,NZL,2015,37475.17836,PISAREAD,GIRL,526.0
1570,New Zealand,NZL,2015,37475.17836,PISAREAD,TOT,509.0
1571,New Zealand,NZL,2015,37475.17836,PISASCIENCE,BOY,516.0
1572,New Zealand,NZL,2015,37475.17836,PISASCIENCE,GIRL,511.0
1573,New Zealand,NZL,2015,37475.17836,PISASCIENCE,TOT,513.0
1574,Peru,PER,2015,12944.82234,PISAMATH,TOT,387.0
1575,Peru,PER,2015,12944.82234,PISAMATH,BOY,391.0
1576,Peru,PER,2015,12944.82234,PISAMATH,GIRL,382.0
1577,Peru,PER,2015,12944.82234,PISAREAD,TOT,398.0
1578,Peru,PER,2015,12944.82234,PISAREAD,BOY,394.0
1579,Peru,PER,2015,12944.82234,PISAREAD,GIRL,401.0
1580,Peru,PER,2015,12944.82234,PISASCIENCE,TOT,397.0
1581,Peru,PER,2015,12944.82234,PISASCIENCE,BOY,402.0
1582,Peru,PER,2015,12944.82234,PISASCIENCE,GIRL,392.0
1583,Poland,POL,2015,26856.03522,PISAMATH,BOY,510.0
1584,Poland,POL,2015,26856.03522,PISAMATH,GIRL,499.0
1585,Poland,POL,2015,26856.03522,PISAMATH,TOT,504.0
1586,Poland,POL,2015,26856.03522,PISAREAD,BOY,491.0
1587,Poland,POL,2015,26856.03522,PISAREAD,GIRL,521.0
1588,Poland,POL,2015,26856.03522,PISAREAD,TOT,506.0
1589,Poland,POL,2015,26856.03522,PISASCIENCE,BOY,504.0
1590,Poland,POL,2015,26856.03522,PISASCIENCE,GIRL,498.0
1591,Poland,POL,2015,26856.03522,PISASCIENCE,TOT,501.0
1592,Portugal,PRT,2015,29668.8592,PISAMATH,BOY,497.0
1593,Portugal,PRT,2015,29668.8592,PISAMATH,GIRL,487.0
1594,Portugal,PRT,2015,29668.8592,PISAMATH,TOT,492.0
1595,Portugal,PRT,2015,29668.8592,PISAREAD,BOY,490.0
1596,Portugal,PRT,2015,29668.8592,PISAREAD,GIRL,507.0
1597,Portugal,PRT,2015,29668.8592,PISAREAD,TOT,498.0
1598,Portugal,PRT,2015,29668.8592,PISASCIENCE,BOY,506.0
1599,Portugal,PRT,2015,29668.8592,PISASCIENCE,GIRL,496.0
1600,Portugal,PRT,2015,29668.8592,PISASCIENCE,TOT,501.0
1601,Russian Federation,RUS,2015,24061.09937,PISAMATH,BOY,497.0
1602,Russian Federation,RUS,2015,24061.09937,PISAMATH,GIRL,491.0
1603,Russian Federation,RUS,2015,24061.09937,PISAMATH,TOT,494.0
1604,Russian Federation,RUS,2015,24061.09937,PISAREAD,BOY,481.0
1605,Russian Federation,RUS,2015,24061.09937,PISAREAD,GIRL,507.0
1606,Russian Federation,RUS,2015,24061.09937,PISAREAD,TOT,495.0
1607,Russian Federation,RUS,2015,24061.09937,PISASCIENCE,BOY,489.0
1608,Russian Federation,RUS,2015,24061.09937,PISASCIENCE,GIRL,485.0
1609,Singapore,SGP,2015,89007.4608,PISAMATH,BOY,564.0
1610,Singapore,SGP,2015,89007.4608,PISAMATH,GIRL,564.0
1611,Singapore,SGP,2015,89007.4608,PISAMATH,TOT,564.0
1612,Singapore,SGP,2015,89007.4608,PISAREAD,BOY,525.0
1613,Singapore,SGP,2015,89007.4608,PISAREAD,GIRL,546.0
1614,Singapore,SGP,2015,89007.4608,PISAREAD,TOT,535.0
1615,Singapore,SGP,2015,89007.4608,PISASCIENCE,BOY,559.0
1616,Singapore,SGP,2015,89007.4608,PISASCIENCE,GIRL,552.0
1617,Singapore,SGP,2015,89007.4608,PISASCIENCE,TOT,556.0
1618,Slovak Republic,SVK,2015,29924.12155,PISAMATH,BOY,478.0
1619,Slovak Republic,SVK,2015,29924.12155,PISAMATH,GIRL,472.0
1620,Slovak Republic,SVK,2015,29924.12155,PISAMATH,TOT,475.0
1621,Slovak Republic,SVK,2015,29924.12155,PISAREAD,BOY,435.0
1622,Slovak Republic,SVK,2015,29924.12155,PISAREAD,GIRL,471.0
1623,Slovak Republic,SVK,2015,29924.12155,PISAREAD,TOT,453.0
1624,Slovak Republic,SVK,2015,29924.12155,PISASCIENCE,BOY,460.0
1625,Slovak Republic,SVK,2015,29924.12155,PISASCIENCE,GIRL,461.0
1626,Slovak Republic,SVK,2015,29924.12155,PISASCIENCE,TOT,461.0
1627,Slovenia,SVN,2015,31636.75003,PISAMATH,BOY,512.0
1628,Slovenia,SVN,2015,31636.75003,PISAMATH,GIRL,508.0
1629,Slovenia,SVN,2015,31636.75003,PISAMATH,TOT,510.0
1630,Slovenia,SVN,2015,31636.75003,PISAREAD,BOY,484.0
1631,Slovenia,SVN,2015,31636.75003,PISAREAD,GIRL,528.0
1632,Slovenia,SVN,2015,31636.75003,PISAREAD,TOT,505.0
1633,Slovenia,SVN,2015,31636.75003,PISASCIENCE,BOY,510.0
1634,Slovenia,SVN,2015,31636.75003,PISASCIENCE,GIRL,516.0
1635,Slovenia,SVN,2015,31636.75003,PISASCIENCE,TOT,513.0
1636,Sweden,SWE,2015,48975.00451,PISAMATH,BOY,493.0
1637,Sweden,SWE,2015,48975.00451,PISAMATH,GIRL,495.0
1638,Sweden,SWE,2015,48975.00451,PISAMATH,TOT,494.0
1639,Sweden,SWE,2015,48975.00451,PISAREAD,BOY,481.0
1640,Sweden,SWE,2015,48975.00451,PISAREAD,GIRL,520.0
1641,Sweden,SWE,2015,48975.00451,PISAREAD,TOT,500.0
1642,Sweden,SWE,2015,48975.00451,PISASCIENCE,BOY,491.0
1643,Sweden,SWE,2015,48975.00451,PISASCIENCE,GIRL,496.0
1644,Sweden,SWE,2015,48975.00451,PISASCIENCE,TOT,493.0
1645,Turkey,TUR,2015,25625.57463,PISAMATH,BOY,423.0
1646,Turkey,TUR,2015,25625.57463,PISAMATH,GIRL,418.0
1647,Turkey,TUR,2015,25625.57463,PISAMATH,TOT,420.0
1648,Turkey,TUR,2015,25625.57463,PISAREAD,BOY,414.0
1649,Turkey,TUR,2015,25625.57463,PISAREAD,GIRL,442.0
1650,Turkey,TUR,2015,25625.57463,PISAREAD,TOT,428.0
1651,Turkey,TUR,2015,25625.57463,PISASCIENCE,BOY,422.0
1652,Turkey,TUR,2015,25625.57463,PISASCIENCE,GIRL,429.0
1653,Turkey,TUR,2015,25625.57463,PISASCIENCE,TOT,425.0
1654,United States,USA,2015,56803.47243,PISAMATH,BOY,474.0
1655,United States,USA,2015,56803.47243,PISAMATH,GIRL,465.0
1656,United States,USA,2015,56803.47243,PISAMATH,TOT,470.0
1657,United States,USA,2015,56803.47243,PISAREAD,BOY,487.0
1658,United States,USA,2015,56803.47243,PISAREAD,GIRL,507.0
1659,United States,USA,2015,56803.47243,PISAREAD,TOT,497.0
1660,United States,USA,2015,56803.47243,PISASCIENCE,BOY,500.0
1661,United States,USA,2015,56803.47243,PISASCIENCE,GIRL,493.0
1662,United States,USA,2015,56803.47243,PISASCIENCE,TOT,496.0
1663,Australia,AUS,2018,51663.36509,PISAMATH,BOY,494.0
1664,Australia,AUS,2018,51663.36509,PISAMATH,GIRL,488.0
1665,Australia,AUS,2018,51663.36509,PISAMATH,TOT,491.0
1666,Australia,AUS,2018,51663.36509,PISAREAD,BOY,487.0
1667,Australia,AUS,2018,51663.36509,PISAREAD,GIRL,519.0
1668,Australia,AUS,2018,51663.36509,PISAREAD,TOT,503.0
1669,Australia,AUS,2018,51663.36509,PISASCIENCE,BOY,504.0
1670,Australia,AUS,2018,51663.36509,PISASCIENCE,GIRL,502.0
1671,Australia,AUS,2018,51663.36509,PISASCIENCE,TOT,503.0
1672,Austria,AUT,2018,55454.68929,PISAMATH,BOY,505.0
1673,Austria,AUT,2018,55454.68929,PISAMATH,GIRL,492.0
1674,Austria,AUT,2018,55454.68929,PISAMATH,TOT,499.0
1675,Austria,AUT,2018,55454.68929,PISAREAD,BOY,471.0
1676,Austria,AUT,2018,55454.68929,PISAREAD,GIRL,499.0
1677,Austria,AUT,2018,55454.68929,PISAREAD,TOT,484.0
1678,Austria,AUT,2018,55454.68929,PISASCIENCE,BOY,491.0
1679,Austria,AUT,2018,55454.68929,PISASCIENCE,GIRL,489.0
1680,Austria,AUT,2018,55454.68929,PISASCIENCE,TOT,490.0
1681,Belgium,BEL,2018,51407.99834,PISAMATH,BOY,514.0
1682,Belgium,BEL,2018,51407.99834,PISAMATH,GIRL,502.0
1683,Belgium,BEL,2018,51407.99834,PISAMATH,TOT,508.0
1684,Belgium,BEL,2018,51407.99834,PISAREAD,BOY,482.0
1685,Belgium,BEL,2018,51407.99834,PISAREAD,GIRL,504.0
1686,Belgium,BEL,2018,51407.99834,PISAREAD,TOT,493.0
1687,Belgium,BEL,2018,51407.99834,PISASCIENCE,BOY,501.0
1688,Belgium,BEL,2018,51407.99834,PISASCIENCE,GIRL,496.0
1689,Belgium,BEL,2018,51407.99834,PISASCIENCE,TOT,499.0
1690,Brazil,BRA,2018,16096.40096,PISAMATH,BOY,388.0
1691,Brazil,BRA,2018,16096.40096,PISAMATH,GIRL,379.0
1692,Brazil,BRA,2018,16096.40096,PISAMATH,TOT,384.0
1693,Brazil,BRA,2018,16096.40096,PISAREAD,BOY,400.0
1694,Brazil,BRA,2018,16096.40096,PISAREAD,GIRL,426.0
1695,Brazil,BRA,2018,16096.40096,PISAREAD,TOT,413.0
1696,Brazil,BRA,2018,16096.40096,PISASCIENCE,BOY,403.0
1697,Brazil,BRA,2018,16096.40096,PISASCIENCE,GIRL,404.0
1698,Brazil,BRA,2018,16096.40096,PISASCIENCE,TOT,404.0
1699,Canada,CAN,2018,48130.25597,PISAMATH,BOY,514.0
1700,Canada,CAN,2018,48130.25597,PISAMATH,GIRL,510.0
1701,Canada,CAN,2018,48130.25597,PISAMATH,TOT,512.0
1702,Canada,CAN,2018,48130.25597,PISAREAD,BOY,506.0
1703,Canada,CAN,2018,48130.25597,PISAREAD,GIRL,535.0
1704,Canada,CAN,2018,48130.25597,PISAREAD,TOT,520.0
1705,Canada,CAN,2018,48130.25597,PISASCIENCE,BOY,516.0
1706,Canada,CAN,2018,48130.25597,PISASCIENCE,GIRL,520.0
1707,Canada,CAN,2018,48130.25597,PISASCIENCE,TOT,518.0
1708,Switzerland,CHE,2018,68060.94105,PISAMATH,BOY,519.0
1709,Switzerland,CHE,2018,68060.94105,PISAMATH,GIRL,512.0
1710,Switzerland,CHE,2018,68060.94105,PISAMATH,TOT,515.0
1711,Switzerland,CHE,2018,68060.94105,PISAREAD,BOY,469.0
1712,Switzerland,CHE,2018,68060.94105,PISAREAD,GIRL,500.0
1713,Switzerland,CHE,2018,68060.94105,PISAREAD,TOT,484.0
1714,Switzerland,CHE,2018,68060.94105,PISASCIENCE,BOY,495.0
1715,Switzerland,CHE,2018,68060.94105,PISASCIENCE,GIRL,495.0
1716,Switzerland,CHE,2018,68060.94105,PISASCIENCE,TOT,495.0
1717,Chile,CHL,2018,25222.52778,PISAMATH,BOY,421.0
1718,Chile,CHL,2018,25222.52778,PISAMATH,GIRL,414.0
1719,Chile,CHL,2018,25222.52778,PISAMATH,TOT,417.0
1720,Chile,CHL,2018,25222.52778,PISAREAD,BOY,442.0
1721,Chile,CHL,2018,25222.52778,PISAREAD,GIRL,462.0
1722,Chile,CHL,2018,25222.52778,PISAREAD,TOT,452.0
1723,Chile,CHL,2018,25222.52778,PISASCIENCE,BOY,445.0
1724,Chile,CHL,2018,25222.52778,PISASCIENCE,GIRL,442.0
1725,Chile,CHL,2018,25222.52778,PISASCIENCE,TOT,444.0
1726,Colombia,COL,2018,15012.93027,PISAMATH,TOT,391.0
1727,Colombia,COL,2018,15012.93027,PISAMATH,BOY,401.0
1728,Colombia,COL,2018,15012.93027,PISAMATH,GIRL,381.0
1729,Colombia,COL,2018,15012.93027,PISAREAD,TOT,412.0
1730,Colombia,COL,2018,15012.93027,PISAREAD,BOY,407.0
1731,Colombia,COL,2018,15012.93027,PISAREAD,GIRL,417.0
1732,Colombia,COL,2018,15012.93027,PISASCIENCE,TOT,413.0
1733,Colombia,COL,2018,15012.93027,PISASCIENCE,BOY,420.0
1734,Colombia,COL,2018,15012.93027,PISASCIENCE,GIRL,407.0
1735,Costa Rica,CRI,2018,17671.09535,PISAMATH,TOT,402.0
1736,Costa Rica,CRI,2018,17671.09535,PISAMATH,BOY,411.0
1737,Costa Rica,CRI,2018,17671.09535,PISAMATH,GIRL,394.0
1738,Costa Rica,CRI,2018,17671.09535,PISAREAD,TOT,426.0
1739,Costa Rica,CRI,2018,17671.09535,PISAREAD,BOY,419.0
1740,Costa Rica,CRI,2018,17671.09535,PISAREAD,GIRL,434.0
1741,Costa Rica,CRI,2018,17671.09535,PISASCIENCE,TOT,416.0
1742,Costa Rica,CRI,2018,17671.09535,PISASCIENCE,BOY,420.0
1743,Costa Rica,CRI,2018,17671.09535,PISASCIENCE,GIRL,411.0
1744,Czech Republic,CZE,2018,39743.59709,PISAMATH,BOY,501.0
1745,Czech Republic,CZE,2018,39743.59709,PISAMATH,GIRL,498.0
1746,Czech Republic,CZE,2018,39743.59709,PISAMATH,TOT,499.0
1747,Czech Republic,CZE,2018,39743.59709,PISAREAD,BOY,474.0
1748,Czech Republic,CZE,2018,39743.59709,PISAREAD,GIRL,507.0
1749,Czech Republic,CZE,2018,39743.59709,PISAREAD,TOT,490.0
1750,Czech Republic,CZE,2018,39743.59709,PISASCIENCE,BOY,496.0
1751,Czech Republic,CZE,2018,39743.59709,PISASCIENCE,GIRL,498.0
1752,Czech Republic,CZE,2018,39743.59709,PISASCIENCE,TOT,497.0
1753,Germany,DEU,2018,53074.54012,PISAMATH,BOY,503.0
1754,Germany,DEU,2018,53074.54012,PISAMATH,GIRL,496.0
1755,Germany,DEU,2018,53074.54012,PISAMATH,TOT,500.0
1756,Germany,DEU,2018,53074.54012,PISAREAD,BOY,486.0
1757,Germany,DEU,2018,53074.54012,PISAREAD,GIRL,512.0
1758,Germany,DEU,2018,53074.54012,PISAREAD,TOT,498.0
1759,Germany,DEU,2018,53074.54012,PISASCIENCE,BOY,502.0
1760,Germany,DEU,2018,53074.54012,PISASCIENCE,GIRL,504.0
1761,Germany,DEU,2018,53074.54012,PISASCIENCE,TOT,503.0
1762,Denmark,DNK,2018,55671.16527,PISAMATH,BOY,511.0
1763,Denmark,DNK,2018,55671.16527,PISAMATH,GIRL,507.0
1764,Denmark,DNK,2018,55671.16527,PISAMATH,TOT,509.0
1765,Denmark,DNK,2018,55671.16527,PISAREAD,BOY,486.0
1766,Denmark,DNK,2018,55671.16527,PISAREAD,GIRL,516.0
1767,Denmark,DNK,2018,55671.16527,PISAREAD,TOT,501.0
1768,Denmark,DNK,2018,55671.16527,PISASCIENCE,BOY,492.0
1769,Denmark,DNK,2018,55671.16527,PISASCIENCE,GIRL,494.0
1770,Denmark,DNK,2018,55671.16527,PISASCIENCE,TOT,493.0
1771,Spain,ESP,2018,39715.43906,PISAMATH,BOY,485.0
1772,Spain,ESP,2018,39715.43906,PISAMATH,GIRL,478.0
1773,Spain,ESP,2018,39715.43906,PISAMATH,TOT,481.0
1774,Spain,ESP,2018,39715.43906,PISASCIENCE,BOY,484.0
1775,Spain,ESP,2018,39715.43906,PISASCIENCE,GIRL,482.0
1776,Spain,ESP,2018,39715.43906,PISASCIENCE,TOT,483.0
1777,Estonia,EST,2018,35973.77646,PISAMATH,BOY,528.0
1778,Estonia,EST,2018,35973.77646,PISAMATH,GIRL,519.0
1779,Estonia,EST,2018,35973.77646,PISAMATH,TOT,523.0
1780,Estonia,EST,2018,35973.77646,PISAREAD,BOY,508.0
1781,Estonia,EST,2018,35973.77646,PISAREAD,GIRL,538.0
1782,Estonia,EST,2018,35973.77646,PISAREAD,TOT,523.0
1783,Estonia,EST,2018,35973.77646,PISASCIENCE,BOY,528.0
1784,Estonia,EST,2018,35973.77646,PISASCIENCE,GIRL,533.0
1785,Estonia,EST,2018,35973.77646,PISASCIENCE,TOT,530.0
1786,Finland,FIN,2018,48416.93603,PISAMATH,BOY,504.0
1787,Finland,FIN,2018,48416.93603,PISAMATH,GIRL,510.0
1788,Finland,FIN,2018,48416.93603,PISAMATH,TOT,507.0
1789,Finland,FIN,2018,48416.93603,PISAREAD,BOY,495.0
1790,Finland,FIN,2018,48416.93603,PISAREAD,GIRL,546.0
1791,Finland,FIN,2018,48416.93603,PISAREAD,TOT,520.0
1792,Finland,FIN,2018,48416.93603,PISASCIENCE,BOY,510.0
1793,Finland,FIN,2018,48416.93603,PISASCIENCE,GIRL,534.0
1794,Finland,FIN,2018,48416.93603,PISASCIENCE,TOT,522.0
1795,France,FRA,2018,45342.39574,PISAMATH,BOY,499.0
1796,France,FRA,2018,45342.39574,PISAMATH,GIRL,492.0
1797,France,FRA,2018,45342.39574,PISAMATH,TOT,495.0
1798,France,FRA,2018,45342.39574,PISAREAD,BOY,480.0
1799,France,FRA,2018,45342.39574,PISAREAD,GIRL,505.0
1800,France,FRA,2018,45342.39574,PISAREAD,TOT,493.0
1801,France,FRA,2018,45342.39574,PISASCIENCE,BOY,493.0
1802,France,FRA,2018,45342.39574,PISASCIENCE,GIRL,493.0
1803,France,FRA,2018,45342.39574,PISASCIENCE,TOT,493.0
1804,United Kingdom,GBR,2018,45973.5735,PISAMATH,BOY,508.0
1805,United Kingdom,GBR,2018,45973.5735,PISAMATH,GIRL,496.0
1806,United Kingdom,GBR,2018,45973.5735,PISAMATH,TOT,502.0
1807,United Kingdom,GBR,2018,45973.5735,PISAREAD,BOY,494.0
1808,United Kingdom,GBR,2018,45973.5735,PISAREAD,GIRL,514.0
1809,United Kingdom,GBR,2018,45973.5735,PISAREAD,TOT,504.0
1810,United Kingdom,GBR,2018,45973.5735,PISASCIENCE,BOY,506.0
1811,United Kingdom,GBR,2018,45973.5735,PISASCIENCE,GIRL,503.0
1812,United Kingdom,GBR,2018,45973.5735,PISASCIENCE,TOT,505.0
1813,Greece,GRC,2018,29592.15242,PISAMATH,BOY,452.0
1814,Greece,GRC,2018,29592.15242,PISAMATH,GIRL,451.0
1815,Greece,GRC,2018,29592.15242,PISAMATH,TOT,451.0
1816,Greece,GRC,2018,29592.15242,PISAREAD,BOY,437.0
1817,Greece,GRC,2018,29592.15242,PISAREAD,GIRL,479.0
1818,Greece,GRC,2018,29592.15242,PISAREAD,TOT,457.0
1819,Greece,GRC,2018,29592.15242,PISASCIENCE,BOY,446.0
1820,Greece,GRC,2018,29592.15242,PISASCIENCE,GIRL,457.0
1821,Greece,GRC,2018,29592.15242,PISASCIENCE,TOT,452.0
1822,Hungary,HUN,2018,31102.50275,PISAMATH,BOY,486.0
1823,Hungary,HUN,2018,31102.50275,PISAMATH,GIRL,477.0
1824,Hungary,HUN,2018,31102.50275,PISAMATH,TOT,481.0
1825,Hungary,HUN,2018,31102.50275,PISAREAD,BOY,463.0
1826,Hungary,HUN,2018,31102.50275,PISAREAD,GIRL,489.0
1827,Hungary,HUN,2018,31102.50275,PISAREAD,TOT,476.0
1828,Hungary,HUN,2018,31102.50275,PISASCIENCE,BOY,484.0
1829,Hungary,HUN,2018,31102.50275,PISASCIENCE,GIRL,478.0
1830,Hungary,HUN,2018,31102.50275,PISASCIENCE,TOT,481.0
1831,Indonesia,IDN,2018,13079.6193,PISAMATH,BOY,374.0
1832,Indonesia,IDN,2018,13079.6193,PISAMATH,GIRL,383.0
1833,Indonesia,IDN,2018,13079.6193,PISAMATH,TOT,379.0
1834,Indonesia,IDN,2018,13079.6193,PISAREAD,BOY,358.0
1835,Indonesia,IDN,2018,13079.6193,PISAREAD,GIRL,383.0
1836,Indonesia,IDN,2018,13079.6193,PISAREAD,TOT,371.0
1837,Indonesia,IDN,2018,13079.6193,PISASCIENCE,BOY,393.0
1838,Indonesia,IDN,2018,13079.6193,PISASCIENCE,GIRL,399.0
1839,Indonesia,IDN,2018,13079.6193,PISASCIENCE,TOT,396.0
1840,Ireland,IRL,2018,83203.39468,PISAMATH,BOY,503.0
1841,Ireland,IRL,2018,83203.39468,PISAMATH,GIRL,497.0
1842,Ireland,IRL,2018,83203.39468,PISAMATH,TOT,500.0
1843,Ireland,IRL,2018,83203.39468,PISAREAD,BOY,506.0
1844,Ireland,IRL,2018,83203.39468,PISAREAD,GIRL,530.0
1845,Ireland,IRL,2018,83203.39468,PISAREAD,TOT,518.0
1846,Ireland,IRL,2018,83203.39468,PISASCIENCE,BOY,495.0
1847,Ireland,IRL,2018,83203.39468,PISASCIENCE,GIRL,497.0
1848,Ireland,IRL,2018,83203.39468,PISASCIENCE,TOT,496.0
1849,Iceland,ISL,2018,57303.06078,PISAMATH,BOY,490.0
1850,Iceland,ISL,2018,57303.06078,PISAMATH,GIRL,500.0
1851,Iceland,ISL,2018,57303.06078,PISAMATH,TOT,495.0
1852,Iceland,ISL,2018,57303.06078,PISAREAD,BOY,454.0
1853,Iceland,ISL,2018,57303.06078,PISAREAD,GIRL,494.0
1854,Iceland,ISL,2018,57303.06078,PISAREAD,TOT,474.0
1855,Iceland,ISL,2018,57303.06078,PISASCIENCE,BOY,471.0
1856,Iceland,ISL,2018,57303.06078,PISASCIENCE,GIRL,479.0
1857,Iceland,ISL,2018,57303.06078,PISASCIENCE,TOT,475.0
1858,Israel,ISR,2018,39919.16965,PISAMATH,BOY,458.0
1859,Israel,ISR,2018,39919.16965,PISAMATH,GIRL,467.0
1860,Israel,ISR,2018,39919.16965,PISAMATH,TOT,463.0
1861,Israel,ISR,2018,39919.16965,PISAREAD,BOY,445.0
1862,Israel,ISR,2018,39919.16965,PISAREAD,GIRL,493.0
1863,Israel,ISR,2018,39919.16965,PISAREAD,TOT,470.0
1864,Israel,ISR,2018,39919.16965,PISASCIENCE,BOY,452.0
1865,Israel,ISR,2018,39919.16965,PISASCIENCE,GIRL,471.0
1866,Israel,ISR,2018,39919.16965,PISASCIENCE,TOT,462.0
1867,Italy,ITA,2018,41830.42633,PISAMATH,BOY,494.0
1868,Italy,ITA,2018,41830.42633,PISAMATH,GIRL,479.0
1869,Italy,ITA,2018,41830.42633,PISAMATH,TOT,487.0
1870,Italy,ITA,2018,41830.42633,PISAREAD,BOY,464.0
1871,Italy,ITA,2018,41830.42633,PISAREAD,GIRL,489.0
1872,Italy,ITA,2018,41830.42633,PISAREAD,TOT,476.0
1873,Italy,ITA,2018,41830.42633,PISASCIENCE,BOY,470.0
1874,Italy,ITA,2018,41830.42633,PISASCIENCE,GIRL,466.0
1875,Italy,ITA,2018,41830.42633,PISASCIENCE,TOT,468.0
1876,Japan,JPN,2018,42797.45852,PISAMATH,BOY,532.0
1877,Japan,JPN,2018,42797.45852,PISAMATH,GIRL,522.0
1878,Japan,JPN,2018,42797.45852,PISAMATH,TOT,527.0
1879,Japan,JPN,2018,42797.45852,PISAREAD,BOY,493.0
1880,Japan,JPN,2018,42797.45852,PISAREAD,GIRL,514.0
1881,Japan,JPN,2018,42797.45852,PISAREAD,TOT,504.0
1882,Japan,JPN,2018,42797.45852,PISASCIENCE,BOY,531.0
1883,Japan,JPN,2018,42797.45852,PISASCIENCE,GIRL,528.0
1884,Japan,JPN,2018,42797.45852,PISASCIENCE,TOT,529.0
1885,"Korea, Rep.",KOR,2018,40111.77576,PISAMATH,BOY,528.0
1886,"Korea, Rep.",KOR,2018,40111.77576,PISAMATH,GIRL,524.0
1887,"Korea, Rep.",KOR,2018,40111.77576,PISAMATH,TOT,526.0
1888,"Korea, Rep.",KOR,2018,40111.77576,PISAREAD,BOY,503.0
1889,"Korea, Rep.",KOR,2018,40111.77576,PISAREAD,GIRL,526.0
1890,"Korea, Rep.",KOR,2018,40111.77576,PISAREAD,TOT,514.0
1891,"Korea, Rep.",KOR,2018,40111.77576,PISASCIENCE,BOY,521.0
1892,"Korea, Rep.",KOR,2018,40111.77576,PISASCIENCE,GIRL,517.0
1893,"Korea, Rep.",KOR,2018,40111.77576,PISASCIENCE,TOT,519.0
1894,Lithuania,LTU,2018,35461.3591,PISAMATH,TOT,481.0
1895,Lithuania,LTU,2018,35461.3591,PISAMATH,BOY,480.0
1896,Lithuania,LTU,2018,35461.3591,PISAMATH,GIRL,482.0
1897,Lithuania,LTU,2018,35461.3591,PISAREAD,TOT,476.0
1898,Lithuania,LTU,2018,35461.3591,PISAREAD,BOY,457.0
1899,Lithuania,LTU,2018,35461.3591,PISAREAD,GIRL,496.0
1900,Lithuania,LTU,2018,35461.3591,PISASCIENCE,TOT,482.0
1901,Lithuania,LTU,2018,35461.3591,PISASCIENCE,BOY,479.0
1902,Lithuania,LTU,2018,35461.3591,PISASCIENCE,GIRL,485.0
1903,Luxembourg,LUX,2018,113337.4205,PISAMATH,BOY,487.0
1904,Luxembourg,LUX,2018,113337.4205,PISAMATH,GIRL,480.0
1905,Luxembourg,LUX,2018,113337.4205,PISAMATH,TOT,483.0
1906,Luxembourg,LUX,2018,113337.4205,PISAREAD,BOY,456.0
1907,Luxembourg,LUX,2018,113337.4205,PISAREAD,GIRL,485.0
1908,Luxembourg,LUX,2018,113337.4205,PISAREAD,TOT,470.0
1909,Luxembourg,LUX,2018,113337.4205,PISASCIENCE,BOY,475.0
1910,Luxembourg,LUX,2018,113337.4205,PISASCIENCE,GIRL,479.0
1911,Luxembourg,LUX,2018,113337.4205,PISASCIENCE,TOT,477.0
1912,Latvia,LVA,2018,30304.8525,PISAMATH,BOY,500.0
1913,Latvia,LVA,2018,30304.8525,PISAMATH,GIRL,493.0
