,Country,Country Code,year,GDP,LOCATION,INDICATOR,SUBJECT,TIME,Value
1609,Singapore,SGP,2015,89007.4608,SGP,PISAMATH,BOY,2015,564.0
1610,Singapore,SGP,2015,89007.4608,SGP,PISAMATH,GIRL,2015,564.0
1611,Singapore,SGP,2015,89007.4608,SGP,PISAMATH,TOT,2015,564.0
1612,Singapore,SGP,2015,89007.4608,SGP,PISAREAD,BOY,2015,525.0
1613,Singapore,SGP,2015,89007.4608,SGP,PISAREAD,GIRL,2015,546.0
1614,Singapore,SGP,2015,89007.4608,SGP,PISAREAD,TOT,2015,535.0
1615,Singapore,SGP,2015,89007.4608,SGP,PISASCIENCE,BOY,2015,559.0
1616,Singapore,SGP,2015,89007.4608,SGP,PISASCIENCE,GIRL,2015,552.0
1617,Singapore,SGP,2015,89007.4608,SGP,PISASCIENCE,TOT,2015,556.0
1618,Slovak Republic,SVK,2015,29924.12155,SVK,PISAMATH,BOY,2015,478.0
1619,Slovak Republic,SVK,2015,29924.12155,SVK,PISAMATH,GIRL,2015,472.0
1620,Slovak Republic,SVK,2015,29924.12155,SVK,PISAMATH,TOT,2015,475.0
1621,Slovak Republic,SVK,2015,29924.12155,SVK,PISAREAD,BOY,2015,435.0
1622,Slovak Republic,SVK,2015,29924.12155,SVK,PISAREAD,GIRL,2015,471.0
1623,Slovak Republic,SVK,2015,29924.12155,SVK,PISAREAD,TOT,2015,453.0
1624,Slovak Republic,SVK,2015,29924.12155,SVK,PISASCIENCE,BOY,2015,460.0
1625,Slovak Republic,SVK,2015,29924.12155,SVK,PISASCIENCE,GIRL,2015,461.0
1626,Slovak Republic,SVK,2015,29924.12155,SVK,PISASCIENCE,TOT,2015,461.0
1627,Slovenia,SVN,2015,31636.75003,SVN,PISAMATH,BOY,2015,512.0
1628,Slovenia,SVN,2015,31636.75003,SVN,PISAMATH,GIRL,2015,508.0
1629,Slovenia,SVN,2015,31636.75003,SVN,PISAMATH,TOT,2015,510.0
1630,Slovenia,SVN,2015,31636.75003,SVN,PISAREAD,BOY,2015,484.0
1631,Slovenia,SVN,2015,31636.75003,SVN,PISAREAD,GIRL,2015,528.0
1632,Slovenia,SVN,2015,31636.75003,SVN,PISAREAD,TOT,2015,505.0
1633,Slovenia,SVN,2015,31636.75003,SVN,PISASCIENCE,BOY,2015,510.0
1634,Slovenia,SVN,2015,31636.75003,SVN,PISASCIENCE,GIRL,2015,516.0
1635,Slovenia,SVN,2015,31636.75003,SVN,PISASCIENCE,TOT,2015,513.0
1636,Sweden,SWE,2015,48975.00451,SWE,PISAMATH,BOY,2015,493.0
1637,Sweden,SWE,2015,48975.00451,SWE,PISAMATH,GIRL,2015,495.0
1638,Sweden,SWE,2015,48975.00451,SWE,PISAMATH,TOT,2015,494.0
1639,Sweden,SWE,2015,48975.00451,SWE,PISAREAD,BOY,2015,481.0
1640,Sweden,SWE,2015,48975.00451,SWE,PISAREAD,GIRL,2015,520.0
1641,Sweden,SWE,2015,48975.00451,SWE,PISAREAD,TOT,2015,500.0
1642,Sweden,SWE,2015,48975.00451,SWE,PISASCIENCE,BOY,2015,491.0
1643,Sweden,SWE,2015,48975.00451,SWE,PISASCIENCE,GIRL,2015,496.0
1644,Sweden,SWE,2015,48975.00451,SWE,PISASCIENCE,TOT,2015,493.0
1645,Turkey,TUR,2015,25625.57463,TUR,PISAMATH,BOY,2015,423.0
1646,Turkey,TUR,2015,25625.57463,TUR,PISAMATH,GIRL,2015,418.0
1647,Turkey,TUR,2015,25625.57463,TUR,PISAMATH,TOT,2015,420.0
1648,Turkey,TUR,2015,25625.57463,TUR,PISAREAD,BOY,2015,414.0
1649,Turkey,TUR,2015,25625.57463,TUR,PISAREAD,GIRL,2015,442.0
1650,Turkey,TUR,2015,25625.57463,TUR,PISAREAD,TOT,2015,428.0
1651,Turkey,TUR,2015,25625.57463,TUR,PISASCIENCE,BOY,2015,422.0
1652,Turkey,TUR,2015,25625.57463,TUR,PISASCIENCE,GIRL,2015,429.0
1653,Turkey,TUR,2015,25625.57463,TUR,PISASCIENCE,TOT,2015,425.0
1654,United States,USA,2015,56803.47243,USA,PISAMATH,BOY,2015,474.0
1655,United States,USA,2015,56803.47243,USA,PISAMATH,GIRL,2015,465.0
1656,United States,USA,2015,56803.47243,USA,PISAMATH,TOT,2015,470.0
1657,United States,USA,2015,56803.47243,USA,PISAREAD,BOY,2015,487.0
1658,United States,USA,2015,56803.47243,USA,PISAREAD,GIRL,2015,507.0
1659,United States,USA,2015,56803.47243,USA,PISAREAD,TOT,2015,497.0
1660,United States,USA,2015,56803.47243,USA,PISASCIENCE,BOY,2015,500.0
1661,United States,USA,2015,56803.47243,USA,PISASCIENCE,GIRL,2015,493.0
1662,United States,USA,2015,56803.47243,USA,PISASCIENCE,TOT,2015,496.0
1663,Australia,AUS,2018,51663.36509,AUS,PISAMATH,BOY,2018,494.0
1664,Australia,AUS,2018,51663.36509,AUS,PISAMATH,GIRL,2018,488.0
1665,Australia,AUS,2018,51663.36509,AUS,PISAMATH,TOT,2018,491.0
1666,Australia,AUS,2018,51663.36509,AUS,PISAREAD,BOY,2018,487.0
1667,Australia,AUS,2018,51663.36509,AUS,PISAREAD,GIRL,2018,519.0
1668,Australia,AUS,2018,51663.36509,AUS,PISAREAD,TOT,2018,503.0
1669,Australia,AUS,2018,51663.36509,AUS,PISASCIENCE,BOY,2018,504.0
1670,Australia,AUS,2018,51663.36509,AUS,PISASCIENCE,GIRL,2018,502.0
1671,Australia,AUS,2018,51663.36509,AUS,PISASCIENCE,TOT,2018,503.0
1672,Austria,AUT,2018,55454.68929,AUT,PISAMATH,BOY,2018,505.0
1673,Austria,AUT,2018,55454.68929,AUT,PISAMATH,GIRL,2018,492.0
1674,Austria,AUT,2018,55454.68929,AUT,PISAMATH,TOT,2018,499.0
1675,Austria,AUT,2018,55454.68929,AUT,PISAREAD,BOY,2018,471.0
1676,Austria,AUT,2018,55454.68929,AUT,PISAREAD,GIRL,2018,499.0
1677,Austria,AUT,2018,55454.68929,AUT,PISAREAD,TOT,2018,484.0
1678,Austria,AUT,2018,55454.68929,AUT,PISASCIENCE,BOY,2018,491.0
1679,Austria,AUT,2018,55454.68929,AUT,PISASCIENCE,GIRL,2018,489.0
1680,Austria,AUT,2018,55454.68929,AUT,PISASCIENCE,TOT,2018,490.0
1681,Belgium,BEL,2018,51407.99834,BEL,PISAMATH,BOY,2018,514.0
1682,Belgium,BEL,2018,51407.99834,BEL,PISAMATH,GIRL,2018,502.0
1683,Belgium,BEL,2018,51407.99834,BEL,PISAMATH,TOT,2018,508.0
1684,Belgium,BEL,2018,51407.99834,BEL,PISAREAD,BOY,2018,482.0
1685,Belgium,BEL,2018,51407.99834,BEL,PISAREAD,GIRL,2018,504.0
1686,Belgium,BEL,2018,51407.99834,BEL,PISAREAD,TOT,2018,493.0
1687,Belgium,BEL,2018,51407.99834,BEL,PISASCIENCE,BOY,2018,501.0
1688,Belgium,BEL,2018,51407.99834,BEL,PISASCIENCE,GIRL,2018,496.0
1689,Belgium,BEL,2018,51407.99834,BEL,PISASCIENCE,TOT,2018,499.0
1690,Brazil,BRA,2018,16096.40096,BRA,PISAMATH,BOY,2018,388.0
1691,Brazil,BRA,2018,16096.40096,BRA,PISAMATH,GIRL,2018,379.0
1692,Brazil,BRA,2018,16096.40096,BRA,PISAMATH,TOT,2018,384.0
1693,Brazil,BRA,2018,16096.40096,BRA,PISAREAD,BOY,2018,400.0
1694,Brazil,BRA,2018,16096.40096,BRA,PISAREAD,GIRL,2018,426.0
1695,Brazil,BRA,2018,16096.40096,BRA,PISAREAD,TOT,2018,413.0
1696,Brazil,BRA,2018,16096.40096,BRA,PISASCIENCE,BOY,2018,403.0
1697,Brazil,BRA,2018,16096.40096,BRA,PISASCIENCE,GIRL,2018,404.0
1698,Brazil,BRA,2018,16096.40096,BRA,PISASCIENCE,TOT,2018,404.0
1699,Canada,CAN,2018,48130.25597,CAN,PISAMATH,BOY,2018,514.0
1700,Canada,CAN,2018,48130.25597,CAN,PISAMATH,GIRL,2018,510.0
1701,Canada,CAN,2018,48130.25597,CAN,PISAMATH,TOT,2018,512.0
1702,Canada,CAN,2018,48130.25597,CAN,PISAREAD,BOY,2018,506.0
1703,Canada,CAN,2018,48130.25597,CAN,PISAREAD,GIRL,2018,535.0
1704,Canada,CAN,2018,48130.25597,CAN,PISAREAD,TOT,2018,520.0
1705,Canada,CAN,2018,48130.25597,CAN,PISASCIENCE,BOY,2018,516.0
1706,Canada,CAN,2018,48130.25597,CAN,PISASCIENCE,GIRL,2018,520.0
1707,Canada,CAN,2018,48130.25597,CAN,PISASCIENCE,TOT,2018,518.0
1708,Switzerland,CHE,2018,68060.94105,CHE,PISAMATH,BOY,2018,519.0
1709,Switzerland,CHE,2018,68060.94105,CHE,PISAMATH,GIRL,2018,512.0
1710,Switzerland,CHE,2018,68060.94105,CHE,PISAMATH,TOT,2018,515.0
1711,Switzerland,CHE,2018,68060.94105,CHE,PISAREAD,BOY,2018,469.0
1712,Switzerland,CHE,2018,68060.94105,CHE,PISAREAD,GIRL,2018,500.0
1713,Switzerland,CHE,2018,68060.94105,CHE,PISAREAD,TOT,2018,484.0
1714,Switzerland,CHE,2018,68060.94105,CHE,PISASCIENCE,BOY,2018,495.0
1715,Switzerland,CHE,2018,68060.94105,CHE,PISASCIENCE,GIRL,2018,495.0
1716,Switzerland,CHE,2018,68060.94105,CHE,PISASCIENCE,TOT,2018,495.0
1717,Chile,CHL,2018,25222.52778,CHL,PISAMATH,BOY,2018,421.0
1718,Chile,CHL,2018,25222.52778,CHL,PISAMATH,GIRL,2018,414.0
1719,Chile,CHL,2018,25222.52778,CHL,PISAMATH,TOT,2018,417.0
1720,Chile,CHL,2018,25222.52778,CHL,PISAREAD,BOY,2018,442.0
1721,Chile,CHL,2018,25222.52778,CHL,PISAREAD,GIRL,2018,462.0
1722,Chile,CHL,2018,25222.52778,CHL,PISAREAD,TOT,2018,452.0
1723,Chile,CHL,2018,25222.52778,CHL,PISASCIENCE,BOY,2018,445.0
1724,Chile,CHL,2018,25222.52778,CHL,PISASCIENCE,GIRL,2018,442.0
1725,Chile,CHL,2018,25222.52778,CHL,PISASCIENCE,TOT,2018,444.0
1726,Colombia,COL,2018,15012.93027,COL,PISAMATH,TOT,2018,391.0
1727,Colombia,COL,2018,15012.93027,COL,PISAMATH,BOY,2018,401.0
1728,Colombia,COL,2018,15012.93027,COL,PISAMATH,GIRL,2018,381.0
1729,Colombia,COL,2018,15012.93027,COL,PISAREAD,TOT,2018,412.0
1730,Colombia,COL,2018,15012.93027,COL,PISAREAD,BOY,2018,407.0
1731,Colombia,COL,2018,15012.93027,COL,PISAREAD,GIRL,2018,417.0
1732,Colombia,COL,2018,15012.93027,COL,PISASCIENCE,TOT,2018,413.0
1733,Colombia,COL,2018,15012.93027,COL,PISASCIENCE,BOY,2018,420.0
1734,Colombia,COL,2018,15012.93027,COL,PISASCIENCE,GIRL,2018,407.0
1735,Costa Rica,CRI,2018,17671.09535,CRI,PISAMATH,TOT,2018,402.0
1736,Costa Rica,CRI,2018,17671.09535,CRI,PISAMATH,BOY,2018,411.0
1737,Costa Rica,CRI,2018,17671.09535,CRI,PISAMATH,GIRL,2018,394.0
1738,Costa Rica,CRI,2018,17671.09535,CRI,PISAREAD,TOT,2018,426.0
1739,Costa Rica,CRI,2018,17671.09535,CRI,PISAREAD,BOY,2018,419.0
1740,Costa Rica,CRI,2018,17671.09535,CRI,PISAREAD,GIRL,2018,434.0
1741,Costa Rica,CRI,2018,17671.09535,CRI,PISASCIENCE,TOT,2018,416.0
1742,Costa Rica,CRI,2018,17671.09535,CRI,PISASCIENCE,BOY,2018,420.0
1743,Costa Rica,CRI,2018,17671.09535,CRI,PISASCIENCE,GIRL,2018,411.0
1744,Czech Republic,CZE,2018,39743.59709,CZE,PISAMATH,BOY,2018,501.0
1745,Czech Republic,CZE,2018,39743.59709,CZE,PISAMATH,GIRL,2018,498.0
1746,Czech Republic,CZE,2018,39743.59709,CZE,PISAMATH,TOT,2018,499.0
1747,Czech Republic,CZE,2018,39743.59709,CZE,PISAREAD,BOY,2018,474.0
1748,Czech Republic,CZE,2018,39743.59709,CZE,PISAREAD,GIRL,2018,507.0
1749,Czech Republic,CZE,2018,39743.59709,CZE,PISAREAD,TOT,2018,490.0
1750,Czech Republic,CZE,2018,39743.59709,CZE,PISASCIENCE,BOY,2018,496.0
1751,Czech Republic,CZE,2018,39743.59709,CZE,PISASCIENCE,GIRL,2018,498.0
1752,Czech Republic,CZE,2018,39743.59709,CZE,PISASCIENCE,TOT,2018,497.0
1753,Germany,DEU,2018,53074.54012,DEU,PISAMATH,BOY,2018,503.0
1754,Germany,DEU,2018,53074.54012,DEU,PISAMATH,GIRL,2018,496.0
1755,Germany,DEU,2018,53074.54012,DEU,PISAMATH,TOT,2018,500.0
1756,Germany,DEU,2018,53074.54012,DEU,PISAREAD,BOY,2018,486.0
1757,Germany,DEU,2018,53074.54012,DEU,PISAREAD,GIRL,2018,512.0
1758,Germany,DEU,2018,53074.54012,DEU,PISAREAD,TOT,2018,498.0
1759,Germany,DEU,2018,53074.54012,DEU,PISASCIENCE,BOY,2018,502.0
1760,Germany,DEU,2018,53074.54012,DEU,PISASCIENCE,GIRL,2018,504.0
1761,Germany,DEU,2018,53074.54012,DEU,PISASCIENCE,TOT,2018,503.0
1762,Denmark,DNK,2018,55671.16527,DNK,PISAMATH,BOY,2018,511.0
1763,Denmark,DNK,2018,55671.16527,DNK,PISAMATH,GIRL,2018,507.0
1764,Denmark,DNK,2018,55671.16527,DNK,PISAMATH,TOT,2018,509.0
1765,Denmark,DNK,2018,55671.16527,DNK,PISAREAD,BOY,2018,486.0
1766,Denmark,DNK,2018,55671.16527,DNK,PISAREAD,GIRL,2018,516.0
1767,Denmark,DNK,2018,55671.16527,DNK,PISAREAD,TOT,2018,501.0
1768,Denmark,DNK,2018,55671.16527,DNK,PISASCIENCE,BOY,2018,492.0
1769,Denmark,DNK,2018,55671.16527,DNK,PISASCIENCE,GIRL,2018,494.0
1770,Denmark,DNK,2018,55671.16527,DNK,PISASCIENCE,TOT,2018,493.0
1771,Spain,ESP,2018,39715.43906,ESP,PISAMATH,BOY,2018,485.0
1772,Spain,ESP,2018,39715.43906,ESP,PISAMATH,GIRL,2018,478.0
1773,Spain,ESP,2018,39715.43906,ESP,PISAMATH,TOT,2018,481.0
1774,Spain,ESP,2018,39715.43906,ESP,PISASCIENCE,BOY,2018,484.0
1775,Spain,ESP,2018,39715.43906,ESP,PISASCIENCE,GIRL,2018,482.0
1776,Spain,ESP,2018,39715.43906,ESP,PISASCIENCE,TOT,2018,483.0
1777,Estonia,EST,2018,35973.77646,EST,PISAMATH,BOY,2018,528.0
1778,Estonia,EST,2018,35973.77646,EST,PISAMATH,GIRL,2018,519.0
1779,Estonia,EST,2018,35973.77646,EST,PISAMATH,TOT,2018,523.0
1780,Estonia,EST,2018,35973.77646,EST,PISAREAD,BOY,2018,508.0
1781,Estonia,EST,2018,35973.77646,EST,PISAREAD,GIRL,2018,538.0
1782,Estonia,EST,2018,35973.77646,EST,PISAREAD,TOT,2018,523.0
1783,Estonia,EST,2018,35973.77646,EST,PISASCIENCE,BOY,2018,528.0
1784,Estonia,EST,2018,35973.77646,EST,PISASCIENCE,GIRL,2018,533.0
1785,Estonia,EST,2018,35973.77646,EST,PISASCIENCE,TOT,2018,530.0
1786,Finland,FIN,2018,48416.93603,FIN,PISAMATH,BOY,2018,504.0
1787,Finland,FIN,2018,48416.93603,FIN,PISAMATH,GIRL,2018,510.0
1788,Finland,FIN,2018,48416.93603,FIN,PISAMATH,TOT,2018,507.0
1789,Finland,FIN,2018,48416.93603,FIN,PISAREAD,BOY,2018,495.0
1790,Finland,FIN,2018,48416.93603,FIN,PISAREAD,GIRL,2018,546.0
1791,Finland,FIN,2018,48416.93603,FIN,PISAREAD,TOT,2018,520.0
1792,Finland,FIN,2018,48416.93603,FIN,PISASCIENCE,BOY,2018,510.0
1793,Finland,FIN,2018,48416.93603,FIN,PISASCIENCE,GIRL,2018,534.0
1794,Finland,FIN,2018,48416.93603,FIN,PISASCIENCE,TOT,2018,522.0
1795,France,FRA,2018,45342.39574,FRA,PISAMATH,BOY,2018,499.0
1796,France,FRA,2018,45342.39574,FRA,PISAMATH,GIRL,2018,492.0
1797,France,FRA,2018,45342.39574,FRA,PISAMATH,TOT,2018,495.0
1798,France,FRA,2018,45342.39574,FRA,PISAREAD,BOY,2018,480.0
1799,France,FRA,2018,45342.39574,FRA,PISAREAD,GIRL,2018,505.0
1800,France,FRA,2018,45342.39574,FRA,PISAREAD,TOT,2018,493.0
1801,France,FRA,2018,45342.39574,FRA,PISASCIENCE,BOY,2018,493.0
1802,France,FRA,2018,45342.39574,FRA,PISASCIENCE,GIRL,2018,493.0
1803,France,FRA,2018,45342.39574,FRA,PISASCIENCE,TOT,2018,493.0
1804,United Kingdom,GBR,2018,45973.5735,GBR,PISAMATH,BOY,2018,508.0
1805,United Kingdom,GBR,2018,45973.5735,GBR,PISAMATH,GIRL,2018,496.0
1806,United Kingdom,GBR,2018,45973.5735,GBR,PISAMATH,TOT,2018,502.0
1807,United Kingdom,GBR,2018,45973.5735,GBR,PISAREAD,BOY,2018,494.0
1808,United Kingdom,GBR,2018,45973.5735,GBR,PISAREAD,GIRL,2018,514.0
1809,United Kingdom,GBR,2018,45973.5735,GBR,PISAREAD,TOT,2018,504.0
1810,United Kingdom,GBR,2018,45973.5735,GBR,PISASCIENCE,BOY,2018,506.0
1811,United Kingdom,GBR,2018,45973.5735,GBR,PISASCIENCE,GIRL,2018,503.0
1812,United Kingdom,GBR,2018,45973.5735,GBR,PISASCIENCE,TOT,2018,505.0
1813,Greece,GRC,2018,29592.15242,GRC,PISAMATH,BOY,2018,452.0
1814,Greece,GRC,2018,29592.15242,GRC,PISAMATH,GIRL,2018,451.0
1815,Greece,GRC,2018,29592.15242,GRC,PISAMATH,TOT,2018,451.0
1816,Greece,GRC,2018,29592.15242,GRC,PISAREAD,BOY,2018,437.0
1817,Greece,GRC,2018,29592.15242,GRC,PISAREAD,GIRL,2018,479.0
1818,Greece,GRC,2018,29592.15242,GRC,PISAREAD,TOT,2018,457.0
1819,Greece,GRC,2018,29592.15242,GRC,PISASCIENCE,BOY,2018,446.0
1820,Greece,GRC,2018,29592.15242,GRC,PISASCIENCE,GIRL,2018,457.0
1821,Greece,GRC,2018,29592.15242,GRC,PISASCIENCE,TOT,2018,452.0
1822,Hungary,HUN,2018,31102.50275,HUN,PISAMATH,BOY,2018,486.0
1823,Hungary,HUN,2018,31102.50275,HUN,PISAMATH,GIRL,2018,477.0
1824,Hungary,HUN,2018,31102.50275,HUN,PISAMATH,TOT,2018,481.0
1825,Hungary,HUN,2018,31102.50275,HUN,PISAREAD,BOY,2018,463.0
1826,Hungary,HUN,2018,31102.50275,HUN,PISAREAD,GIRL,2018,489.0
1827,Hungary,HUN,2018,31102.50275,HUN,PISAREAD,TOT,2018,476.0
1828,Hungary,HUN,2018,31102.50275,HUN,PISASCIENCE,BOY,2018,484.0
1829,Hungary,HUN,2018,31102.50275,HUN,PISASCIENCE,GIRL,2018,478.0
1830,Hungary,HUN,2018,31102.50275,HUN,PISASCIENCE,TOT,2018,481.0
1831,Indonesia,IDN,2018,13079.6193,IDN,PISAMATH,BOY,2018,374.0
1832,Indonesia,IDN,2018,13079.6193,IDN,PISAMATH,GIRL,2018,383.0
1833,Indonesia,IDN,2018,13079.6193,IDN,PISAMATH,TOT,2018,379.0
1834,Indonesia,IDN,2018,13079.6193,IDN,PISAREAD,BOY,2018,358.0
1835,Indonesia,IDN,2018,13079.6193,IDN,PISAREAD,GIRL,2018,383.0
1836,Indonesia,IDN,2018,13079.6193,IDN,PISAREAD,TOT,2018,371.0
1837,Indonesia,IDN,2018,13079.6193,IDN,PISASCIENCE,BOY,2018,393.0
1838,Indonesia,IDN,2018,13079.6193,IDN,PISASCIENCE,GIRL,2018,399.0
1839,Indonesia,IDN,2018,13079.6193,IDN,PISASCIENCE,TOT,2018,396.0
1840,Ireland,IRL,2018,83203.39468,IRL,PISAMATH,BOY,2018,503.0
1841,Ireland,IRL,2018,83203.39468,IRL,PISAMATH,GIRL,2018,497.0
1842,Ireland,IRL,2018,83203.39468,IRL,PISAMATH,TOT,2018,500.0
1843,Ireland,IRL,2018,83203.39468,IRL,PISAREAD,BOY,2018,506.0
1844,Ireland,IRL,2018,83203.39468,IRL,PISAREAD,GIRL,2018,530.0
1845,Ireland,IRL,2018,83203.39468,IRL,PISAREAD,TOT,2018,518.0
1846,Ireland,IRL,2018,83203.39468,IRL,PISASCIENCE,BOY,2018,495.0
1847,Ireland,IRL,2018,83203.39468,IRL,PISASCIENCE,GIRL,2018,497.0
1848,Ireland,IRL,2018,83203.39468,IRL,PISASCIENCE,TOT,2018,496.0
1849,Iceland,ISL,2018,57303.06078,ISL,PISAMATH,BOY,2018,490.0
1850,Iceland,ISL,2018,57303.06078,ISL,PISAMATH,GIRL,2018,500.0
1851,Iceland,ISL,2018,57303.06078,ISL,PISAMATH,TOT,2018,495.0
1852,Iceland,ISL,2018,57303.06078,ISL,PISAREAD,BOY,2018,454.0
1853,Iceland,ISL,2018,57303.06078,ISL,PISAREAD,GIRL,2018,494.0
1854,Iceland,ISL,2018,57303.06078,ISL,PISAREAD,TOT,2018,474.0
1855,Iceland,ISL,2018,57303.06078,ISL,PISASCIENCE,BOY,2018,471.0
1856,Iceland,ISL,2018,57303.06078,ISL,PISASCIENCE,GIRL,2018,479.0
1857,Iceland,ISL,2018,57303.06078,ISL,PISASCIENCE,TOT,2018,475.0
1858,Israel,ISR,2018,39919.16965,ISR,PISAMATH,BOY,2018,458.0
1859,Israel,ISR,2018,39919.16965,ISR,PISAMATH,GIRL,2018,467.0
1860,Israel,ISR,2018,39919.16965,ISR,PISAMATH,TOT,2018,463.0
1861,Israel,ISR,2018,39919.16965,ISR,PISAREAD,BOY,2018,445.0
1862,Israel,ISR,2018,39919.16965,ISR,PISAREAD,GIRL,2018,493.0
1863,Israel,ISR,2018,39919.16965,ISR,PISAREAD,TOT,2018,470.0
1864,Israel,ISR,2018,39919.16965,ISR,PISASCIENCE,BOY,2018,452.0
1865,Israel,ISR,2018,39919.16965,ISR,PISASCIENCE,GIRL,2018,471.0
1866,Israel,ISR,2018,39919.16965,ISR,PISASCIENCE,TOT,2018,462.0
1867,Italy,ITA,2018,41830.42633,ITA,PISAMATH,BOY,2018,494.0
1868,Italy,ITA,2018,41830.42633,ITA,PISAMATH,GIRL,2018,479.0
1869,Italy,ITA,2018,41830.42633,ITA,PISAMATH,TOT,2018,487.0
1870,Italy,ITA,2018,41830.42633,ITA,PISAREAD,BOY,2018,464.0
1871,Italy,ITA,2018,41830.42633,ITA,PISAREAD,GIRL,2018,489.0
1872,Italy,ITA,2018,41830.42633,ITA,PISAREAD,TOT,2018,476.0
1873,Italy,ITA,2018,41830.42633,ITA,PISASCIENCE,BOY,2018,470.0
1874,Italy,ITA,2018,41830.42633,ITA,PISASCIENCE,GIRL,2018,466.0
1875,Italy,ITA,2018,41830.42633,ITA,PISASCIENCE,TOT,2018,468.0
1876,Japan,JPN,2018,42797.45852,JPN,PISAMATH,BOY,2018,532.0
1877,Japan,JPN,2018,42797.45852,JPN,PISAMATH,GIRL,2018,522.0
1878,Japan,JPN,2018,42797.45852,JPN,PISAMATH,TOT,2018,527.0
1879,Japan,JPN,2018,42797.45852,JPN,PISAREAD,BOY,2018,493.0
1880,Japan,JPN,2018,42797.45852,JPN,PISAREAD,GIRL,2018,514.0
1881,Japan,JPN,2018,42797.45852,JPN,PISAREAD,TOT,2018,504.0
1882,Japan,JPN,2018,42797.45852,JPN,PISASCIENCE,BOY,2018,531.0
1883,Japan,JPN,2018,42797.45852,JPN,PISASCIENCE,GIRL,2018,528.0
1884,Japan,JPN,2018,42797.45852,JPN,PISASCIENCE,TOT,2018,529.0
1885,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAMATH,BOY,2018,528.0
1886,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAMATH,GIRL,2018,524.0
1887,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAMATH,TOT,2018,526.0
1888,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAREAD,BOY,2018,503.0
1889,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAREAD,GIRL,2018,526.0
1890,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISAREAD,TOT,2018,514.0
1891,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISASCIENCE,BOY,2018,521.0
1892,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISASCIENCE,GIRL,2018,517.0
1893,"Korea, Rep.",KOR,2018,40111.77576,KOR,PISASCIENCE,TOT,2018,519.0
1894,Lithuania,LTU,2018,35461.3591,LTU,PISAMATH,TOT,2018,481.0
1895,Lithuania,LTU,2018,35461.3591,LTU,PISAMATH,BOY,2018,480.0
1896,Lithuania,LTU,2018,35461.3591,LTU,PISAMATH,GIRL,2018,482.0
1897,Lithuania,LTU,2018,35461.3591,LTU,PISAREAD,TOT,2018,476.0
1898,Lithuania,LTU,2018,35461.3591,LTU,PISAREAD,BOY,2018,457.0
1899,Lithuania,LTU,2018,35461.3591,LTU,PISAREAD,GIRL,2018,496.0
1900,Lithuania,LTU,2018,35461.3591,LTU,PISASCIENCE,TOT,2018,482.0
1901,Lithuania,LTU,2018,35461.3591,LTU,PISASCIENCE,BOY,2018,479.0
1902,Lithuania,LTU,2018,35461.3591,LTU,PISASCIENCE,GIRL,2018,485.0
1903,Luxembourg,LUX,2018,113337.4205,LUX,PISAMATH,BOY,2018,487.0
1904,Luxembourg,LUX,2018,113337.4205,LUX,PISAMATH,GIRL,2018,480.0
1905,Luxembourg,LUX,2018,113337.4205,LUX,PISAMATH,TOT,2018,483.0
1906,Luxembourg,LUX,2018,113337.4205,LUX,PISAREAD,BOY,2018,456.0
1907,Luxembourg,LUX,2018,113337.4205,LUX,PISAREAD,GIRL,2018,485.0
1908,Luxembourg,LUX,2018,113337.4205,LUX,PISAREAD,TOT,2018,470.0
1909,Luxembourg,LUX,2018,113337.4205,LUX,PISASCIENCE,BOY,2018,475.0
1910,Luxembourg,LUX,2018,113337.4205,LUX,PISASCIENCE,GIRL,2018,479.0
1911,Luxembourg,LUX,2018,113337.4205,LUX,PISASCIENCE,TOT,2018,477.0
1912,Latvia,LVA,2018,30304.8525,LVA,PISAMATH,BOY,2018,500.0
1913,Latvia,LVA,2018,30304.8525,LVA,PISAMATH,GIRL,2018,493.0
1914,Latvia,LVA,2018,30304.8525,LVA,PISAMATH,TOT,2018,496.0
1915,Latvia,LVA,2018,30304.8525,LVA,PISAREAD,BOY,2018,462.0
1916,Latvia,LVA,2018,30304.8525,LVA,PISAREAD,GIRL,2018,495.0
1917,Latvia,LVA,2018,30304.8525,LVA,PISAREAD,TOT,2018,479.0
1918,Latvia,LVA,2018,30304.8525,LVA,PISASCIENCE,BOY,2018,483.0
1919,Latvia,LVA,2018,30304.8525,LVA,PISASCIENCE,GIRL,2018,491.0
1920,Latvia,LVA,2018,30304.8525,LVA,PISASCIENCE,TOT,2018,487.0
1921,Mexico,MEX,2018,19844.64567,MEX,PISAMATH,BOY,2018,415.0
1922,Mexico,MEX,2018,19844.64567,MEX,PISAMATH,GIRL,2018,403.0
1923,Mexico,MEX,2018,19844.64567,MEX,PISAMATH,TOT,2018,409.0
1924,Mexico,MEX,2018,19844.64567,MEX,PISAREAD,BOY,2018,415.0
1925,Mexico,MEX,2018,19844.64567,MEX,PISAREAD,GIRL,2018,426.0
